ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_x,Body,Sales Rank,Brand,Sales Price,Title_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
556093,AQZ2X8PU5RA7B,0,1,134,B000A2AGYS,11/24/2008,5,1,1,lcd wall mount,Easy to install. Very simple compared to others on the market. It was a great purchase,1749,Peerless,129.99,Articulating LCD Wall Arm for 22IN-37IN LCD Screens - Black,EAN->0735029237327,Binding->Electronics,"Feature->Fits 22"" to 37"" LCD screens",Brand->Peerless Industries,Feature->Pre-assembled for fast and easy installation,ItemDimensions,Label->Peerless,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Peerless,Model->SA740P,MPN->SA740P,PackageDimensions,ProductGroup->CE,Publisher->Peerless,Studio->Peerless,"Feature->20? of smooth, continuous, one-touch tilt (5? up, 15? down)",Feature->Offers up to 180? of swivel (depending on screen model),Feature->Anodized aluminum finish available in black or silver,IsAutographed->0,IsMemorabilia->0
558215,A2KMTKKOFFY9RQ,0,1,37,B0009U7Y0U,3/6/2006,4,7,7,Amazon Rocks,"A lot of the reason I am so pleased with the Mac Mini has to do with Amazon.com.  Great customer service, price, shipping.  Buying this from the Apple store would have cost me $150 more.  Now, about the computer- First off, I was shipped a unit with upgraded Processor (1.5ghz) and Video.  Also the Superdrive is dual layer, not single although I haven't been able to see if it works as a DL.  So I'm pretty pleased that I have an upgrade right off the bat. The slogan says BYODKM, so I'll tell you how I have it set up.  Apple bluetooth keyboard and mouse and the display is a 50' plasma TV.  This is a really cool setup for my kids, playing educational games. About 2 days after the unit was delivered, Apple released the new Intel version of the Mini.  Initially I was disappointed, but after looking at the new specs I realized I had bought the better PPC version.  The Intel version shares video with the 512 main memory and has no dedicated chipset seperate. The positives are: Small form factor, great performance, price.  You just can't beat OS X in terms of reliability.  I will not miss being a system administrator on my wife's dell, constantly scanning and removing malware.  Price-Got mine with a superdrive for $630 shipped. Negatives:  Memory.  Although units shipping now have a standard 512k, I really think I'll need to upgrade to at least 1mb.  Also, after having been a Powerbook user, there is a perceptable difference in the build quality.  Not bad mind you, but not quite up to par with the Powerbooks. Overall, a great machine if you already have your keyboard/mouse/display.  If not, the new imac is a much better value.  Why only 4 instead of 5 stars? Well, the superdrive seems to only want to burn at 2X, not the 8X as advertised.  Apple has nothing to remedy this issue yet, but will probably issue a firmware upgrade sometime. So my advice is to take the plunge and switch over to OS X, you'll be very happy you did.",215,Apple Computer,610.0,"Apple Mac mini M9687LL/B (1.42 GHz PowerPC G4, 512 MB DDR SDRAM, 80 GB Hard Drive, DVD/CD-RW Drive)",CPUManufacturer->Motorola,Binding->Personal Computers,CPUSpeed->1.42,Brand->Apple,CPUType->PowerPC G4,HardDiskSize->80,ItemDimensions,Label->Apple Computer,ListPrice,Manufacturer->Apple Computer,Model->M9687LL/B,MPN->M9687LL/B,PackageDimensions,ProcessorCount->1,ProductGroup->Personal Computer,Publisher->Apple Computer,Feature->1.42 GHz PowerPC G4 processor with 167 MHz system bus,"Feature->512 MB DDR SDRAM (expandable to 1 GB), 80 GB hard drive, slot-loading Combo Drive (DVD-ROM/CD-RW)","Feature->One FireWire 400 port, two USB 2.0 ports, DVI output, and VGA output (adapter included)","Feature->Built-in 10/100BASE-T ethernet, 54-Mbps AirPort Extreme wireless, and Bluetooth 2.0+EDR","Feature->Mac OS X version 10.4 Tiger, iLive '05, Mail, and more included"
564834,A19ZADXHKBXHVW,0,1,2,B0009A2LP8,1/7/2006,4,4,7,Almost a great product,"Although this unit has a front DV input, it only has basic interoperability with my Sony camcorder--the DV tape cannot be controlled from the Samsung remote as is possible with a computer/camcorder link, and to my knowledge this unit can't record widescreen footage properly (it's interpreted as fullscreen and appears squished). On the other hand, my dad, a non-technophile, was able to figure it out, and as he does not share my anguish over the widescreen issue, I'm forced to recommend it for basic uses. It does have sane defaults, like an auto-chaptering feature (which may need to be turned on) that inserts new chapters every 5 minutes and handles all the menu creation.",16719,Samsung,259.99,Samsung DVD-VR320 DVD Recorder,Brand->Samsung,BatteriesIncluded->0,EAN->0036725603202,Binding->Electronics,Feature->Combo DVD player/recorder and VCR; measures 16.9 x 3.3 x 14 inches (WxHxD),Label->Samsung,ListPrice,Manufacturer->Samsung,Model->DVD-VR320,MPN->DVD-VR320,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Samsung,Studio->Samsung,Title->Samsung DVD-VR320 DVD Recorder,"Feature->Hi-fi VCR features 4 video heads, MTS decoding, three VHS recording settings (SP, SLP, and auto)","Feature->Records to DVD-RAM and DVD-R/RW; plays CD-R/RW, MP3, JPEG","Feature->Inputs--2 composite, 1 Firewire, 1 RF; Outputs--1 composite, 1 S-Video, 1 component, 1 RF",Feature->Optical and coaxial digital audio output for Dolby Digital and DTS surround sound,ItemDimensions
565389,ALJ69YTMIMYPM,0,1,12,B00095LILQ,8/29/2008,5,0,0,Does the job well!,I bought this for the Red Castle Whizz (not the BOB stroller) and it works wonderfully. It fits perfect on the handle and holds water bottles as well as regular sized drink cups. Seems to be very well made and should definitely last for the life of the stroller. It also folds with the stroller with no issues. I've heard it works well on most strollers with similar handles.,1064,BOB,19.0,BOB Handle Bar Console Stroller Bag,EAN->0692176004403,Binding->Baby Product,Feature->Attaches easily and securely with four Velcro straps to any BOB stroller,Brand->Bob,"Feature->Provides strollers with two water-bottle/beverage holders along with a zippered storage compartment for keys, cell phones, wallets, and other items",MPN->HB0400,PackageDimensions,ProductGroup->Baby Product,Publisher->BOB,Studio->BOB,Title->BOB Handle Bar Console Stroller Bag,UPC->692176004403,,,,,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->BOB,Manufacturer->BOB
565934,A33EFBL5PLO7VT,0,0,32,B0008KL7B8,12/14/2006,3,2,2,You get what you pay for,"Although this system is sleek and stylish and is great for an office or small room, the sounds leave much to be desired.  It sounds more like a $19.99 boom box and the music sounds flat, even if you put it on one of the enhanced modes.  In the radio FM mode I can only pick up a few stations and even those do not come in clear.  I am using the antenna that came with the stereo.  If you are looking for an inexpensive, good looking, space saving, system that is capable of playing your MP3's this might fit the bill if sound is not your primary concern.  If you are looking for clear, crisp sounds, with deep base and x-base, you would be better off spending a little more and getting a higher quality player. Personally, if I had heard this mini-system before purchasing it, I wouldn't have bought it.",294,Philips,99.99,Philips MCM240/37 Micro Hi-fi System,Brand->Philips,BatteriesIncluded->0,Color->Silver,Binding->Electronics,EAN->0037849962954,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Philips,ListPrice,Manufacturer->Philips,Model->MCM240/37,MPN->MCM240/37,PackageDimensions,ProductGroup->CE,Publisher->Philips,Feature->Perfect for an apartment or condominium,Feature->Front-motorized CD door with view window,"Feature->Plays CD-R/RWs, MP3s, and standard compact discs","Feature->Sleek, wall-mountable design",Feature->Measures 9.8 x 9.6 x 3.8 inches (W x H x D)
568935,A13XQPWNCS2CHP,0,1,18,B0007Z7XTO,3/17/2006,4,11,13,Performs as advertised...But,"Everything is OK except for one overlooked feature. When you turn it off, it turns off unamplified sound also. A bypass feature would be more convenient. That way if could be left in place when amplification is not needed.",0,Bosteroo,29.99,Boostaroo 5231-BSTR Audio Amplifier for iPod,Brand->Bosteroo,BatteriesIncluded->0,Color->Clear,Binding->Electronics,EAN->0880773139332,ItemDimensions,Label->Bosteroo,ListPrice,Manufacturer->Bosteroo,Model->5231-BSTR,MPN->5231-BSTR,PackageDimensions,ProductGroup->CE,Publisher->Bosteroo,Studio->Bosteroo,Title->Boostaroo 5231-BSTR Audio Amplifier for iPod,"Feature->Employs similar output amplifiers to those found in CD players. Frequency response is equal to or exceeds specifications. Typical specifications are 20 to 20,000Hz +/- 2 dB (EIAJ CP-307 Method).","Feature->Output (at 3VDC) -  Into 16 ohm head phones (stereo mini jack), approximately 40 mW per channel, 12 dB gain in sound per channel",Feature->Power Requirements -  3.0 VDC -  Two size AA batteries are required. Use of alkaline batteries is suggested for longer playing time,Feature->Dimensions -  4.5 x 1.5 x 1.1,Feature->Weight (with 2 AA batteries) -  6 oz
574205,A17F6GS68BBUAW,0,1,5,B0007QKMSC,12/26/2005,5,0,31,Great Camera,Easy to use,130,Canon,599.99,Canon Digital Rebel XT 8MP Digital SLR Camera (Body Only - Black),DisplaySize->1.8,Binding->Electronics,EAN->0013803049565,Brand->Canon,Feature->8.0-megapixel CMOS sensor captures enough detail for photo-quality 16 x 22-inch prints,HasRedEyeReduction->1,IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Canon,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Canon,Model->Digital Rebel XT,MPN->0209B001,PackageDimensions,Feature->Captures images at a rate of up to 3 frames per second,"Feature->DIGIC II Image Processor provides fast, accurate image processing",Feature->Fast start-up time--.2 seconds,"Feature->Powered by rechargeable Lithium-ion battery (included, with charger)",FloppyDiskDriveDescription->None
575388,A1JWSDDIH5Z7DV,0,1,2,B0007OW5CK,5/30/2005,5,5,5,"User friendly and virus free, now with faster processor","Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore,  Apple computers -- including this new, more powerful eMac -- are impervious to the viruses which regularly plague Windows-based PCs. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based computers, including regular virus attacks -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new eMac is Apple's latest and fastest iteration of its eMac series of compact, user friendly computers at reasonable prices. This new budget priced eMac is a surprisingly fast computer -- more than twice as fast as a Pentium 4 with the same clock speed. If you're looking for a fast, versatile, easy to use computer, want to stop worrying about frequent crashes and virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new eMac. If you want an even bigger bargain get the eMac with a combo disc instead of the SuperDrive and an 80 GB rather than 160 GB hard drive in this version.",865,Apple Computer,800.0,"Apple eMac G4 Desktop with 17"" M9834LL/A (1.42 GHz PowerPC G4, 256 MB RAM, 80GB Hard Drive, DVD/CD-RW Drive)",ComputerHardwareType->Desktop Computer,Binding->Personal Computers,CPUManufacturer->PowerPC,Brand->Apple,CPUSpeed->1.42,Feature->17-inch (16-inch viewable) flat CRT,"Feature->Two FireWire 400 ports; three USB 2.0 ports, two USB 1.1 ports (on keyboard); VGA output; S-video and composite video output; headphone jack; and audio line in jack",Feature->Built-in 10/100BASE-T Ethernet and 56K V.92 modem,FloppyDiskDriveDescription->None,GraphicsDescription->ATI Radeon 9600,GraphicsMemorySize->64,HardDiskSize->80,"IncludedSoftware->Mac OS X version 10.4 Tiger, iLife '05 (includes iTunes, iPhoto, iMovie HD, iDVD, GarageBand), Mail, Dashboard, Spotlight, iChat, Safari, Sherlock, QuickTime, iSync, iCal, DVD Player, Address Book, AppleWorks, iWork (30-day trial), Classic environment, Quicken 2005 for Macintosh, 2005 World Book Multimedia Reference Suite, Nanosaur 2, Marble Blast Gold, Microsoft Office 2004 for Mac Test Drive, Zinio Reader, XCode Developer Tools and Apple Hardware Test",ItemDimensions,KeyboardDescription->Apple Keyboard,Label->Apple Computer,CPUType->PowerPC G4,DisplaySize->17,EAN->0718908925904,"Feature->1.42 GHz PowerPC G4 running Mac OS X version 10.4 ""Tiger""","Feature->256 MB RAM, 80 GB hard drive, and Combo Drive (DVD-ROM/CD-RW)"
575391,A1JWSDDIH5Z7DV,0,1,2,B0007OW51Q,5/31/2005,5,11,14,Desktop supercomputer,"Apple is, quite simply, the best and most innovative computer manufacturer. Consumer Reports recently identified Apple computers as the most reliable computers currently available and a PC magazine user survey reached the same conclusion. Also PC magazine has picked a Macintosh G5 as the best multi-purpose desktop computer. Now Apple has this even more powerful Macintosh G5 computer with dual 2.3 GHz processors. Yes, most people use Windows-based PCs, but do you want to be just another member of the PC herd -- with all of the problems and frustrations (including frequent crashes and virus attacks) presented by Windows-based PCs -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to virus attacks? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. The Power Mac G5 is Apple's top-of-the-line computer series -- essentially desktop supercomputers. Like all Power Mac G5s this computer is more than twice as fast as a Pentium 4 with the same clock speed and has dual 64-bit processors. All computers will have 64-bit processors some day but very few PCs, except for Mac G5s, have them at this time. If you're looking for a super fast, versatile, easy to use computer (and want to stop worrying abut virus attacks) and are willing to try something off the beaten path, you'll love this new dual 2.3 GHz processor Power Mac G5. If you want still more power consider the fastest Power Mac G5 with dual 2.7 GHz processors. On the other hand, if you want the virtues of Apple computers and G5 power at a lower price consider the Power Mac G5 with dual 2.0 GHz processors or the new G5 iMacs.",523,Apple Computer,2500.0,"Apple Power Mac G5 Desktop M9748LL/A (Dual 2.3 GHz PowerPC G5, 512 MB RAM, 250 GB Hard Drive, 16x Dual Layer SuperDrive)",ComputerHardwareType->Desktop Computer,Binding->Personal Computers,CPUManufacturer->PowerPC,Brand->Apple,CPUSpeed->2.3,"Feature->One FireWire 800 port, two FireWire 400 ports; three USB 2.0 ports, two USB 1.1 ports; AGP 8X Pro slot with graphics card installed","Feature->Software includes Mac OS X version 10.4 Tiger, iLife, Microsoft Office 2004 for Mac Test Drive,QuickBooks New User, Zinio Reader, Xcode Developer Tools",FloppyDiskDriveDescription->None,GraphicsDescription->ATI Radeon 9600 with two single-link DVI port,GraphicsMemorySize->128,HardDiskSize->250,"IncludedSoftware->Mac OS X, version 10.4 Tiger Dashboard, Mail, Safari, iChat AV, Address Book, QuickTime, iLife (includes iTunes, iPhoto, iMovie HD, iDVD and GarageBand), iCal, DVD Player, Classic environment, Art Directors Toolkit X, GraphicConverter, Microsoft Office 2004 for Mac Test Drive, OmniGraffle, OmniOutliner, QuickBooks New User Edition, Zinio Reader, Xcode Developer Tools",ItemDimensions,KeyboardDescription->Apple Keyboard,Label->Apple Computer,ListPrice,CPUType->PowerPC G5,EAN->0718908377826,"Feature->Dual 2.3 GHz PowerPC G5, 1.15 GHz per processor","Feature->512 MB expandable to 8 GB, 250 GB Hard Drive","Feature->16x Double-Layer SuperDrive, ATI Radeon 9600 with 128 MB DDR SDRAM"
580074,A30AXUOZHZ1T61,0,1,64,B0007KX4SS,6/28/2005,5,4,6,The latest news about iPod line-up,"**** LATEST update to iPod family **** - iPod & iPod photo lines merged; no more iPod photo 30 GB - iPod comes in two capacities - 20 GB ($299), 60 GB ($399) with color screen & photo support - U2 iPod (20 GB) down to $329 from $349 - with color screen & photo support - iPod shuffle 1 GB down to $129 from $149 - iPod 60 GB down to $399 from $449 - new version of iTunes (4.9) that support podcasts ***************************************",16551,Apple Computer,249.99,Apple 6 GB iPod Mini Green M9807LL/A,Color->Green,Binding->Electronics,EAN->0718908091715,Brand->Apple,"Feature->6 GB model holds up to 1,500 songs; supports MP3, AAC, WAV, MP3 VBR, Audible (6), and AIFF formats",Label->Apple Computer,ListPrice,Manufacturer->Apple Computer,Model->M9807LL/A,MPN->M9807LL/A,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Apple Computer,Studio->Apple Computer,Title->Apple 6 GB iPod Mini Green M9807LL/A,Feature->Mac and Windows compatible; FireWire and USB 2.0 interface for fastest digital transfer available,Feature->1.67 inch (diagonal) backlit screen displays full song names and more,Feature->Up to 18 hours of battery life,"Feature->Comes with earbud headphones, belt clip, and USB 2.0 cable",ItemDimensions
585600,A1JWSDDIH5Z7DV,0,1,9,B0006PK8IS,5/18/2005,5,25,36,New faster iMac G5 from Apple,"Apple is, quite simply, the best and most innovative computer manufacturer. A recent article in Consumer Reports identified Apple computers as the most reliable computers and PC Magazine user surveys have reached the same conclusion. Furthermore, PC Magazine regularly designates the iMac G5 as the best all around desktop computer. Now the ultra-reliable, user friendly iMac G5 has an even faster G5 processor. Yes, most people use Windows-based PCs, but do you really want to be just another member of the PC herd -- with all of the problems and frustrations presented by Windows-based PCs (including regular virus attacks) -- or are you looking for a computer which is user friendly, seldom crashes, and is virtually impervious to viruses? If these virtues are more important to you than being one of the crowd, please seriously consider buying an Apple computer. This new iMac G5 is Apple's latest and fastest iteration of the innovative iMac series of compact, user friendly computers at reasonable prices. Like all G5-powered Apple computers this new iMac is a very fast computer -- more than twice as fast as a Pentium 4 with the same clock speed -- and has a state-of-the-art 64-bit processor. All computers will have 64-bit processors some day but very few PCs, except for Apple G5s, have them at this time. If you're looking for a fast, versatile, easy to use computer, want to stop worrying abut virus attacks, and are willing to try something off the beaten path, you'll love this elegant and now faster new iMac G5.",325,Apple Computer,1500.0,"Apple iMac G5 Desktop with 17"" M9844LL/A (2.0 GHz PowerPC G5, 512 MB RAM, 160 GB Hard Drive, SuperDrive)",ComputerHardwareType->Desktop Computer,Binding->Personal Computers,CPUManufacturer->PowerPC,Brand->Apple,CPUSpeed->2,"Feature->17-inch (viewable) widescreen TFT active-matrix LCD, 1440 x 900 pixels, millions of colors","Feature->Two FireWire 400 ports; three USB 2.0 ports, two USB 1.1 ports (on keyboard); VGA output; S-video and composite video output",Feature->Built-in 10/100/1000BASE-T (Gigabit) and 56K V.92 modem,FloppyDiskDriveDescription->None,GraphicsCardInterface->Integrated,GraphicsDescription->ATI Radeon 9600 with AGP 8X support,GraphicsMemorySize->128,HardDiskSize->160,"IncludedSoftware->Mac OS X version 10.4 Tiger, iLife '05 (includes iTunes, iPhoto, iMovie HD, iDVD, GarageBand), Mail, Dashboard, Spotlight, iChat, Safari, Sherlock, QuickTime, iSync, iCal, DVD Player, Address Book, AppleWorks, iWork (30-day trial), Classic environment, Quicken 2005 for Macintosh, 2005 World Book Multimedia Reference Suite, Nanosaur 2, Marble Blast Gold, Microsoft Office 2004 for Mac Test Drive, Zinio Reader, XCode Developer Tools and Apple Hardware Test",ItemDimensions,KeyboardDescription->Apple Keyboard,CPUType->PowerPC G5,DisplaySize->17,EAN->0718908392423,"Feature->2.0 GHz PowerPC G5 running Mac OS X version 10.4 ""Tiger""","Feature->512 MB DDR SDRAM, 160 GB hard drive, and SuperDrive (DVD-RW/CD-RW)"
587028,AI8TK2C8KHG7W,0,1,311,B0006HTZ76,9/18/2005,5,1,1,another great product from Apple!!,"Apple continues to amaze. Small, lightweight, easy to use, excellent all the way around. It's a shame they are discontinuing this product. It's worth every penny.",5343,Apple Computer,199.99,Apple 4 GB iPod Mini Pink M9804LL/A,Color->Pink,Binding->Electronics,EAN->0718908091548,Brand->Apple,"Feature->4 GB model holds up to 1,000 songs; supports MP3, AAC, WAV, MP3 VBR, Audible (6), and AIFF formats",Label->Apple Computer,ListPrice,Manufacturer->Apple Computer,Model->M9804LL/A,MPN->M9804LL/A,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Apple Computer,Studio->Apple Computer,Title->Apple 4 GB iPod Mini Pink M9804LL/A,Feature->Mac and Windows compatible; FireWire and USB 2.0 interface for fastest digital transfer available,Feature->1.67 inch (diagonal) backlit screen displays full song names and more,Feature->Up to 18 hours of battery life,"Feature->Comes with earbud headphones, belt clip, and USB 2.0 cable",ItemDimensions
595844,A2A10ZSC2RH4RG,0,1,1,B00064ZA32,10/26/2004,5,0,0,Microsoft Outlook 98 Curriculum CBT Training CDs,"*Course Overview The Microsoft Outlook 98 curriculum is designed to teach end users the features and capabilities of Microsoft Outlook 98. Skills taught in this series include navigate and use the basic components of Outlook 98; share information with other Outlook 98 users; use Outlook 98 mail service; use Outlook 98 to schedule work; manage information in Outlook 98 by using Contact Manager, Task Manager, Journal and Notes; set up and configure the Outlook Express newsreader, post and reply to newsgroup messages and create faxes by using the Outlook 98 Fax Service; and integrate Outlook 98 components within Outlook 98 and with Office 97 applications. This curriculum consists of two courses: Microsoft Outlook 98 Proficient User Microsoft Outlook 98 Expert User Certification Requirements: This curriculum contains content will help prepare students for the MOUS and Outlook Expert Specialist certifications. Learn To See individual course descriptions for specific course objectives and scope. Audience These courses are intended for end users who are looking to use the fundamental and advanced features of Microsoft Outlook 98. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course ITCAP credits: 1.0 Credit Hour CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours",0,NetG,0.0,Microsoft Outlook 98 Curriculum CBT Training CDs,Feature->Use Outlook 98 mail service to communicate with others in an office environment.,Feature->Navigate and use the basic components of Outlook 98 effectively in an office environment.,Feature->Use Outlook 98 to schedule work in an office environment.,Feature->Share information with other Outlook 98 users in an office environment,Format->CD,Title->Microsoft Outlook 98 Curriculum CBT Training CDs,UPC->714765289937,,,,,,,,,,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG,Studio->NetG
596243,A2A10ZSC2RH4RG,0,1,1,B00064CI8C,10/26/2004,5,0,0,Administering Microsoft Windows NT 4.0 Curriculum CBT Traini,"*course Overview This course series presents the prerequisite knowledge for individuals seeking MCSE certification. To become a Microsoft Certified Systems Engineer you are required to pass four operating systems exams and two elective exams that provide a valid and reliable measure of technical proficiency and expertise. Learn To Microsoft Class - 803 Administering Microsoft Windows NT 4.0 Audience This series is intended for professionals seeking MCSE certification. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course ITCAP credits: 1.5 Credit Hours CEU credits: 1.40 CEUs Language Options US English Total Learning Time 12 to 16 hours Objectives Unit Course Series: Administering Microsoft Windows NT 4.0 12 - 16 hours Course Series 71401 - 71402 This two part series provides the knowledge and skills necessary to perform post-installation and day-to-day administration tasks in a single-domain and multiple-domain Windows NT 4.0 based network. At the completion of this series, you will be able to: identify the features of Windows NT 4.0 interface, create and customize user and group accounts; administer rights and policies for user and group accounts and configure the user environment; manage and secure resources with shared folders and NTFS permissions; create and administer network printers; audit and monitor the server resources; make backups and restore data from a tape.",0,NetG,0.0,Administering Microsoft Windows NT 4.0 Curriculum CBT Training CDs,Feature->Share a folder with a limited number of users.,Feature->Identify the features of Windows NT Server Directory Services,Feature->Identify the conditions under which a user is authorized to assign NTFS permissions.,Feature->Assign a user to a local group by creating an Administrator account. Enabler: Identify features of groups.,Format->CD,Title->Administering Microsoft Windows NT 4.0 Curriculum CBT Training CDs,UPC->714765296034,,,,,,,,,,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG,Studio->NetG
596363,A2A10ZSC2RH4RG,0,1,1,B000644ZOC,10/26/2004,5,0,1,Oracle Develop PL/ SQL Program Units Curriculum (V2) CBT Tra,"*Course Overview The Oracle Develop PL/SQL Program Units Curriculum (V2) introduces the learner to the basics of PL/SQL subprograms. This curriculum covers the building and invoking of procedures and functions, and introduces the basics of creating and using packages. It explains how to create and execute stored procedures and functions, how to create stored packages, and discusses built-in server-side packages and their use in debugging stored subprograms. It also teaches how to manage stored subprograms and packages, and introduces learners to database triggers: how to create them and their application to complement the capabilities of the Oracle base product. This curriculum consists of two courses: Course 61114 Oracle PL/SQL: Procedures, Functions and Packages Course 61115 Oracle PL/SQL: Database Programming Certification: This curriculum prepares candidates for exam 1Z0-101. Learn To See individual course descriptions for specific objectives and scope. Audience The target audience for this curriculum are Application Developers, Database Administrators, and Technical Support Professionals. Prior to taking this curriculum, students should have knowledge equivalent to the computer based training (CBT) courses entitled: Oracle SQL and SQL*Plus: Basic SELECT Statements (course 61110), Oracle SQL and SQL*Plus: DML and DDL (61112). Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course Language Options US English Total Learning Time 12 to 16 hours",0,NetG,0.0,Oracle Develop PL/ SQL Program Units Curriculum (V2) CBT Training CDs,Feature->Identify the uses of packages.,Feature->Match the various sections of a subprogram with their contents.,Feature->Create a subprogram.,Feature->Perform the steps to create a client-side function by using Procedure Builder.,Feature->Create and use packages.,Studio->NetG,Title->Oracle Develop PL/ SQL Program Units Curriculum (V2) CBT Training CDs,UPC->714765289494,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
596502,A2A10ZSC2RH4RG,0,1,1,B00063GPFA,10/26/2004,5,0,0,Crystal Reports 8.5: Introductory Report Design Curriculum C,"*Course Overview The Crystal Reports 8.5: Introductory Report Design Curriculum introduces the student to the purpose and features of Crystal Reports. It teaches the basics of designing reports, record selection, record grouping and sorting, formatting reports, and distributing reports. Students will learn to create and distribute a simple report, and will be working with formulas, linking reports, working with Cross-tabs, formatting sections, creating charts, and creating geographical maps. After completing this curriculum, learners will be able to use some of the advanced Crystal Reports tools to create more interactive and visually appealing reports. This curriculum consists of two courses: Course 13889 Crystal Reports 8.5: Introductory Report Design Part 1 Course 13890 Crystal Reports 8.5: Introductory Report Design Part 2 Learn To See individual course descriptions for specific course objectives and scope. Audience The audience for this curriculum includes End Users, and Database Administrators. Students should have prerequisite knowledge of database concepts, including tables, fields, and records. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits Per Course Language Options US English Total Learning Time 12 to 16 hours",0,NetG,0.0,Crystal Reports 8.5: Introductory Report Design Curriculum CBT Training CDs,Feature->Match the features of Crystal Reports with the situations in which the features can be used.,Feature->Identify the fundamentals for using Crystal Reports.,Feature->Create a record selection by using the menu bar.,"Feature->Create reports, manipulate objects in a report and design reports for a business scenario.",Feature->Format a record field by using the menu bar.,Studio->NetG,Title->Crystal Reports 8.5: Introductory Report Design Curriculum CBT Training CDs,UPC->714765293194,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
